2016,07-01-2016,7,-3.3
2016,07-01-2016,8,-3.1
2016,07-01-2016,9,1.5
2016,07-01-2016,10,0.2
2016,07-01-2016,11,0.2
2016,07-01-2016,12,-0.2
2016,07-01-2016,13,1.0
2016,07-01-2016,14,-1.1
2016,07-01-2016,15,-2.0
2016,07-01-2016,16,0.9
2016,07-01-2016,17,0.6
2016,07-01-2016,18,2.0
2016,07-01-2016,19,1.9
2016,07-01-2016,20,1.9
2016,07-01-2016,21,-0.0
2016,07-01-2016,22,0.4
2016,07-01-2016,23,1.8
2016,07-02-2016,0,2.5
2016,07-02-2016,1,0.5
2016,07-02-2016,2,-1.9
2016,07-02-2016,3,-2.2
2016,07-02-2016,4,-1.1
2016,07-02-2016,5,0.8
2016,07-02-2016,6,1.6
2016,07-02-2016,7,2.0
2016,07-02-2016,8,2.3
2016,07-02-2016,9,-0.7
2016,07-02-2016,10,-2.8
2016,07-02-2016,11,-2.5
2016,07-02-2016,12,-2.3
2016,07-02-2016,13,-2.4
2016,07-02-2016,14,-1.7
2016,07-02-2016,15,-0.9
2016,07-02-2016,16,0.3
2016,07-02-2016,17,3.4
2016,07-02-2016,18,3.5
2016,07-02-2016,19,-0.1
2016,07-02-2016,20,1.2
2016,07-02-2016,21,0.7
2016,07-02-2016,22,2.7
2016,07-02-2016,23,7.5
2016,07-03-2016,0,3.7
2016,07-03-2016,1,0.8
2016,07-03-2016,2,1.8
2016,07-03-2016,3,0.4
2016,07-03-2016,4,-1.2
2016,07-03-2016,5,0.3
2016,07-03-2016,6,1.5
2016,07-03-2016,7,1.5
2016,07-03-2016,8,-1.0
2016,07-03-2016,9,0.6
2016,07-03-2016,10,-1.3
2016,07-03-2016,11,1.3
2016,07-03-2016,12,2.4
2016,07-03-2016,13,1.7
2016,07-03-2016,14,-1.5
2016,07-03-2016,15,-0.1
2016,07-03-2016,16,-1.1
2016,07-03-2016,17,-1.4
2016,07-03-2016,18,-0.2
2016,07-03-2016,19,-0.7
2016,07-03-2016,20,0.4
2016,07-03-2016,21,-0.3
2016,07-03-2016,22,-0.8
2016,07-03-2016,23,0.1
2016,07-04-2016,0,2.4
2016,07-04-2016,1,-0.5
2016,07-04-2016,2,0.3
2016,07-04-2016,3,-0.4
2016,07-04-2016,4,-1.2
2016,07-04-2016,5,-3.2
2016,07-04-2016,6,-0.7
2016,07-04-2016,7,0.3
2016,07-04-2016,8,-1.6
2016,07-04-2016,9,0.0
2016,07-04-2016,10,0.3
2016,07-04-2016,11,0.2
2016,07-04-2016,12,-0.5
2016,07-04-2016,13,-1.0
2016,07-04-2016,14,-0.2
2016,07-04-2016,15,0.5
2016,07-04-2016,16,0.5
2016,07-04-2016,17,1.1
2016,07-04-2016,18,-0.1
2016,07-04-2016,19,-2.0
2016,07-04-2016,20,-2.5
2016,07-04-2016,21,-1.9
2016,07-04-2016,22,-2.1
2016,07-04-2016,23,-0.8
2016,07-05-2016,0,0.3
2016,07-05-2016,1,-1.6
2016,07-05-2016,2,-1.4
2016,07-05-2016,3,-1.4
2016,07-05-2016,4,-0.1
2016,07-05-2016,5,-0.8
2016,07-05-2016,6,-1.4
2016,07-05-2016,7,0.0
2016,07-05-2016,8,-0.7
2016,07-05-2016,9,0.5
2016,07-05-2016,10,-0.5
2016,07-05-2016,11,0.8
2016,07-05-2016,12,1.9
2016,07-05-2016,13,0.7
2016,07-05-2016,14,-0.3
2016,07-05-2016,15,-0.2
2016,07-05-2016,16,-0.4
2016,07-05-2016,17,-0.1
2016,07-05-2016,18,-0.3
2016,07-05-2016,19,-1.1
2016,07-05-2016,20,-0.1
2016,07-05-2016,21,-0.3
2016,07-05-2016,22,-0.3
2016,07-05-2016,23,-0.6
2016,07-06-2016,0,-0.6
2016,07-06-2016,1,-0.2
2016,07-06-2016,2,-0.2
2016,07-06-2016,3,-0.2
2016,07-06-2016,4,-0.2
2016,07-06-2016,5,1.0
2016,07-06-2016,6,1.4
2016,07-06-2016,7,1.7
2016,07-06-2016,8,-0.3
2016,07-06-2016,9,-0.5
2016,07-06-2016,10,-1.3
2016,07-06-2016,11,-0.9
2016,07-06-2016,12,-1.4
2016,07-06-2016,13,-2.2
2016,07-06-2016,14,-3.0
2016,07-06-2016,15,-3.4
2016,07-06-2016,16,-3.5
2016,07-06-2016,17,-1.2
2016,07-06-2016,18,0.8
2016,07-06-2016,19,0.1
2016,07-06-2016,20,-1.3
2016,07-06-2016,21,-2.5
2016,07-06-2016,22,-2.9
2016,07-06-2016,23,-3.3
2016,07-07-2016,0,-1.1
2016,07-07-2016,1,4.6
2016,07-07-2016,2,4.4
2016,07-07-2016,3,0.5
2016,07-07-2016,4,-2.7
2016,07-07-2016,5,-1.8
2016,07-07-2016,6,-2.1
2016,07-07-2016,7,0.1
2016,07-07-2016,8,1.5
2016,07-07-2016,9,-1.9
2016,07-07-2016,10,-2.3
2016,07-07-2016,11,0.8
2016,07-07-2016,12,-4.0
2016,07-07-2016,13,-1.2
2016,07-07-2016,14,3.1
2016,07-07-2016,15,-4.3
2016,07-07-2016,16,4.8
2016,07-07-2016,17,6.7
2016,07-07-2016,18,2.9
2016,07-07-2016,19,-0.9
2016,07-07-2016,20,1.8
2016,07-07-2016,21,-1.0
2016,07-07-2016,22,-2.1
